"Katalog","Kodiersystem","Kode","P-Code1","P-Code2","P-Code3","Text1","Text2","Text3","Text4","Text5","Text6","DatumGueltigkeit","ADV3_Doppelt","ADV3dup_ADV2a","ADV3dup_ADV2b","ADV3dup_Text_a","ADV3dup_Text_b","ADV3_Int"
"003","01","828142",,,,"Kopfbedeckung (Hut/Mütze/Kappe/Schleier/Kopftuch...) aus textilem Material",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828142"
"003","01","828143",,,,"Kopfbedeckung (Hut/Mütze/Kappe/Schleier/Kopftuch...) aus Kunststoff",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828143"
"003","01","828144",,,,"Kopfbedeckung (Hut/Mütze/Kappe/Schleier/Kopftuch...) aus Leder",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828144"
"003","01","828149",,,,"Kopfbedeckung (Hut/Mütze/Kappe/Schleier/Kopftuch...) aus","Materialkombinationen",,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828149"
"003","01","828151",,,,"Schal/Halstuch/Fliege ohne Materialdifferenzierung",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828151"
"003","01","828152",,,,"Schal/Halstuch/Fliege aus textilem Material",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828152"
"003","01","828153",,,,"Schal/Halstuch/Fliege aus Kunststoff",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828153"
"003","01","828154",,,,"Schal/Halstuch/Fliege aus Leder",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828154"
"003","01","828159",,,,"Schal/Halstuch/Fliege aus Materialkombinationen",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828159"
"003","01","828161",,,,"Nachtbekleidung (Schlafanzug/Nachthemd...)",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828161"
"003","01","828162",,,,"Badekleidung (Badehose/Badeanzug/Bikini...)",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828162"
"003","01","828163",,,,"Babybekleidung (Strampelanzug/Hemdhöschen)",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828163"
"003","01","828164",,,,"Schutzbekleidung (Motorrad-/Fahrradhelm/Knieschützer)",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828164"
"003","01","828165",,,,"Verkleidung/Masken (ausgen. 828301)",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"828165"
"003","01","828171",,,,"Schuhbekleidung (Stiefel/Sandalen...) ohne Materialdifferenzierung",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828171"
"003","01","828172",,,,"Schuhbekleidung (Stiefel/Sandalen...) aus textilem Material",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828172"
"003","01","828173",,,,"Schuhbekleidung (Stiefel/Sandalen...) aus Kunststoff",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828173"
"003","01","828174",,,,"Schuhbekleidung (Stiefel/Sandalen...) aus Leder",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828174"
"003","01","828179",,,,"Schuhbekleidung (Stiefel/Sandalen...) aus Materialkombinationen",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828179"
"003","01","828181",,,,"Handschuhe/Fingerlinge ohne Materialdifferenzierung",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828181"
"003","01","828182",,,,"Handschuhe/Fingerlinge aus textilem Material",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828182"
"003","01","828183",,,,"Handschuhe/Fingerlinge aus Kunststoff",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828183"
"003","01","828184",,,,"Handschuhe/Fingerlinge aus Leder",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828184"
"003","01","828185",,,,"Handschuhe/Fingerlinge aus Elastomeren/Kautschuk",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828185"
"003","01","828189",,,,"Handschuhe/Fingerlinge aus Materialkombinationen",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828189"
"003","01","828191",,,,"Arbeitsbekleidung/Berufsbekleidung (Kittel...) ohne Materialdifferenzierung",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828191"
"003","01","828192",,,,"Arbeitsbekleidung/Berufsbekleidung (Kittel...) aus textilem Material",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828192"
"003","01","828193",,,,"Arbeitsbekleidung/Berufsbekleidung (Kittel...) aus Kunststoff",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828193"
"003","01","828194",,,,"Arbeitsbekleidung/Berufsbekleidung (Kittel...) aus Leder",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828194"
"003","01","828199",,,,"Arbeitsbekleidung/Berufsbekleidung (Kittel...) aus Materialkombinationen",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828199"
"003","01","828200",,,,"Kurzwaren/Materialien zur Herstellung von Bekleidung",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"828200"
"003","01","828201",,,,"Material zur Herstellung von Bekleidung (ausg. Kurzwaren) ohne","Materialdifferenzierung",,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828201"
"003","01","828202",,,,"Material zur Herstellung von Bekleidung (ausgen. Kurzwaren) aus textilem","Material",,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828202"
"003","01","828203",,,,"Material zur Herstellung von Bekleidung (ausgen. Kurzwaren) aus Kunststoff",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828203"
"003","01","828204",,,,"Material zur Herstellung von Bekleidung (ausgen. Kurzwaren) aus Leder",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828204"
"003","01","828205",,,,"Material zur Herstellung von Bekleidung (ausgen. Kurzwaren) aus Metall",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828205"
"003","01","828209",,,,"Material zur Herstellung von Bekleidung (ausgen. Kurzwaren) aus","Materialkombinationen",,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828209"
"003","01","828211",,,,"Kurzware (Knöpfe/Nieten/Reißverschluß/Nähgarn/Schulterpolster/Einlagen)","ohne Materialdifferenzierung",,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828211"
"003","01","828300",,,,"Accessoires",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"828300"
"003","01","828301",,,,"Gegenstand zur Verbesserung des Äußeren (künstl.Wimpern u.Nägel incl.Befesti-","gungsmaterial/Perücke/Haarteil/Schönheitspflaster/Abziehbild f.d.Haut)",,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828301"
"003","01","828305",,,,"Brille",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828305"
"003","01","828306",,,,"Haarspange/-klemme/-schleife",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"828306"
"003","01","828307",,,,"Haarband/Stirnband",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"828307"
"003","01","828308",,,,"Hosenträger/Gürtel",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"828308"
"003","01","828311",,,,"Rucksack/Koffer/Tasche/Brustbeutel ohne Materialdifferenzierung",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828311"
"003","01","828312",,,,"Rucksack/Koffer/Tasche/Brustbeutel aus textilem Material",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828312"
"003","01","828313",,,,"Rucksack/Koffer/Tasche/Brustbeutel aus Kunststoff",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828313"
"003","01","828314",,,,"Rucksack/Koffer/Tasche/Brustbeutel aus Leder",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828314"
"003","01","828315",,,,"Rucksack/Koffer/Tasche/Brustbeutel aus Metall",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828315"
"003","01","828319",,,,"Rucksack/Koffer/Tasche/Brustbeutel aus Materialkombinationen",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828319"
"003","01","828321",,,,"Uhren- und sonstiges Armband ohne Materialdifferenzierung",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828321"
"003","01","828322",,,,"Uhren- und sonstiges Armband aus textilem Material",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828322"
"003","01","828323",,,,"Uhren- und sonstiges Armband aus Kunststoff",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828323"
"003","01","828324",,,,"Uhren- und sonstiges Armband aus Leder",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828324"
"003","01","828325",,,,"Uhren- und sonstiges Armband aus Metall",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828325"
"003","01","828329",,,,"Uhren- und sonstiges Armband aus Materialkombinationen",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828329"
"003","01","828331",,,,"Schmuck ohne Materialdifferenzierung",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828331"
"003","01","828332",,,,"Schmuck aus textilem Material",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828332"
"003","01","828333",,,,"Schmuck aus Kunststoff",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828333"
"003","01","828334",,,,"Schmuck aus Leder",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828334"
"003","01","828335",,,,"Schmuck aus Metall",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828335"
"003","01","828336",,,,"Piercing/Ohrstecker",,,,,"Andere Bedarfsgegenstände","20180101",,,,,,"828336"
"003","01","828339",,,,"Schmuck aus Materialkombinationen",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828339"
"003","01","828400",,,,"Hygieneerzeugnisse",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"828400"
"003","01","828401",,,,"Slipeinlage/Binde/Tampon",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828401"
"003","01","828402",,,,"Windel/Windelhose/-einlage",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"828402"
"003","01","828403",,,,"Schutzunterlage",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"828403"
"003","01","828404",,,,"Taschentucherzeugnis",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"828404"
"003","01","828405",,,,"Toilettenpapiererzeugnis",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"828405"
"003","01","828406",,,,"Stilleinlage/Warzenhütchen",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"828406"
"003","01","828407",,,,"Tupfer",,,,,"Andere Bedarfsgegenstände","20040701",,,,,,"828407"
"003","01","828500",,,,"Sonstige Bedarfsgegenstände mit Körperkontakt",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"828500"
"003","01","828501",,,,"Bettwäsche",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"828501"
"003","01","828502",,,,"Kissen/Decke/Federbett",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828502"
"003","01","828503",,,,"Matraze (incl. Luftmatraze/Strandmatte/Isoliermatte)",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828503"
"003","01","828504",,,,"Schlafsack",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"828504"
"003","01","828505",,,,"Wärmflasche/Heizkissen/-decke",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"828505"
"003","01","828506",,,,"Teppich/Fußmatte",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828506"
"003","01","828507",,,,"Sitz-/Liegemöbel incl. Auflage",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828507"
"003","01","828508",,,,"Haltegurt/-leine",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828508"
"003","01","828509",,,,"Kontaktteil/-fläche von Sportgeräten und sonst. Bedarfsgegenständen",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828509"
"003","01","828510",,,,"Schwimmhilfe",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828510"
"003","01","828511",,,,"Schreibgerät",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828511"
"003","01","829100",,,,"Bedarfsgegenstände zur Körperpflege",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"829100"
"003","01","829101",,,,"Gegenstand zur Reinigung und Pflege (Waschlappen/Handtuch/Badetuch/","Reinigungstuch)",,,,"Andere Bedarfsgegenstände","20041201",,,,,,"829101"
"003","01","829102",,,,"Gegenstand zur Haarpflege (Bürste/Kamm/Lockenwickler/Haarnetz...)",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"829102"
"003","01","829103",,,,"Erzeugnis für die Maniküre/Pediküre (Nagelschere/-feile...)",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"829103"
"003","01","829104",,,,"Gegenstand zur Bartpflege (Rasierapparat/Bartbinder...)",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"829104"
"003","01","829105",,,,"Pinsel/Wimpernzange",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"829105"
"003","01","829107",,,,"Massageartikel",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"829107"
"003","01","829200",,,,"Bedarfsgegenstände mit Mundschleimhautkontakt",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"829200"
"003","01","829201",,,,"Mundstück (für Musikinstrumente/Tabakerzeugnisse/Sportgeräte...)",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"829201"
"003","01","829202",,,,"Flaschensauger/Trinkschnabel",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"829202"
"003","01","829203",,,,"Beruhigungssauger",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"829203"
"003","01","829204",,,,"Beißring",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"829204"
"003","01","829205",,,,"Gebissschutz",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"829205"
"003","01","829206",,,,"Künstliches Gebiss (Scherzartikel)",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"829206"
"003","01","829207",,,,"Gegenstand für die Zahn-/Mundpflege (Zahnbürste/-stocher/-seide...)",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"829207"
"003","01","829208",,,,"Luftballon/Trillerpfeife",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"829208"
"003","01","830000",,,,"Bedarfsgegenstände zur Reinigung und Pflege sowie sonst. Haushaltschemikalien","(die Kodes 830100 - 830800 der Version ZEBS-Berichte 2/1983 sind gestrichen)",,,,"Andere Bedarfsgegenstände","20041201",,,,,,"830000"
"003","01","831000",,,,"Wasch- und Reinigungsmittel für Textilien",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"831000"
"003","01","831001",,,,"Vorwaschmittel",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"831001"
"003","01","831002",,,,"Vollwaschmittel",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"831002"
"003","01","831003",,,,"Fein-/Bunt-/Spezialwaschmittel",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"831003"
"003","01","831004",,,,"Wollwaschmittel",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"831004"
"003","01","831005",,,,"Waschmittelsystemkomponenten",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"831005"
"003","01","831006",,,,"Gardinenwaschmittel",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"831006"
"003","01","831007",,,,"Handwaschmittel incl. Waschpaste",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"831007"
"003","01","831100",,,,"Waschhilfsmittel und Enthärter",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"831100"
"003","01","831101",,,,"Weich-/Formspüler",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"831101"
"003","01","831102",,,,"Einweichmittel",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"831102"
"003","01","831103",,,,"Waschkraftverstärker",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"831103"
"003","01","831104",,,,"Enthärter für Waschmaschinen",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"831104"
"003","01","831200",,,,"Fleckenentfernungsmittel und Entfärber für Textilien",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"831200"
"003","01","831201",,,,"Erzeugnis auf Basis von Lösungsmittel",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"831201"
"003","01","831202",,,,"Erzeugnis auf Basis von Seife",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"831202"
"003","01","831203",,,,"Erzeugnis auf Basis von Dithionit",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"831203"
"003","01","831204",,,,"Wäschebleichmittel (auf Basis von akt. <O> oder <Cl>)",,,,,"Andere Bedarfsgegenstände","20011213",,,,,,"831204"
"003","01","831300",,,,"Imprägnierungs- und Ausrüstmittel für Textilien",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"831300"
"003","01","831301",,,,"Bügelhilfe",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"831301"
"003","01","831302",,,,"Imprägnierungsmittel (ausgen. 832803)",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"831302"
"003","01","831303",,,,"Textilfarbe",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"831303"
"003","01","831304",,,,"Flammschutzmittel",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"831304"
"003","01","831305",,,,"Aviagemittel und Antistatika",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"831305"
"003","01","831306",,,,"Baumwollveredler",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"831306"
"003","01","831307",,,,"Wollveredler",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"831307"
"003","01","831308",,,,"Mikrobiozide Ausrüstung für Textilien",,,,,"Andere Bedarfsgegenstände","20110524",,,,,,"831308"
"003","01","831400",,,,"Teppich- und Polsterreiniger",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"831400"
"003","01","832000",,,,"Allzweck-/Universalreiniger für den Haushalt",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"832000"
"003","01","832001",,,,"Scheuermittel",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"832001"
"003","01","832100",,,,"Fußbodenreiniger/-pflegemittel (ausgen. 831400)",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"832100"
"003","01","832101",,,,"Fußbodenreiniger",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"832101"
"003","01","832102",,,,"Bohnerwachs",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"832102"
"003","01","832103",,,,"Selbstglanzemulsion",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"832103"
"003","01","832104",,,,"Parkettpflegemittel",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"832104"
"003","01","832105",,,,"Pflegemittel für Steinfußböden",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"832105"
"003","01","832200",,,,"Fenster-/Glasreiniger",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"832200"
"003","01","832300",,,,"Rohr-/Abflussreiniger",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"832300"
"003","01","832400",,,,"Sanitär-/WC-Reiniger",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"832400"
"003","01","832500",,,,"Metallputzmittel (ausgen. 833300)",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"832500"
"003","01","832600",,,,"Stein-/Marmor-/Keramik-/Emaillenreiniger",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"832600"
"003","01","832700",,,,"Möbelpflegemittel",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"832700"
"003","01","832800",,,,"Lederpflegemittel",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"832800"
"003","01","832801",,,,"Schuhpflegemittel (ausgen. Imprägnierungsmittel)",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"832801"
"003","01","832802",,,,"Lederpflegemittel (ausgen. Schuhpflegemittel)",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"832802"
"003","01","832803",,,,"Lederimprägnierungsmittel",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"832803"
"003","01","833000",,,,"Geschirrspülmittel",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"833000"
"003","01","833001",,,,"Handgeschirrspülmittel",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"833001"
"003","01","833002",,,,"Maschinengeschirrspülmittel",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"833002"
"003","01","833003",,,,"Klarspülmittel",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"833003"
"003","01","833004",,,,"Wasserenthärtungsmittel für Spülmaschinen",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"833004"
"003","01","833100",,,,"Entkalker für Haushaltsgeräte",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"833100"
"003","01","833200",,,,"Grill-/Backofen-/Mikrowellenreiniger",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"833200"
"003","01","833300",,,,"Metallputzmittel (ausgen.832500)",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"833300"
"003","01","833301",,,,"Silberputz-/-pflegemittel",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"833301"
"003","01","833400",,,,"Desinfektionsmittel",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"833400"
"003","01","833401",,,,"Desinfektionsmittel häuslicher Bedarf",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"833401"
"003","01","833402",,,,"Desinfektionsmittel gewerblicher Bedarf",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"833402"
"003","01","833500",,,,"Gewerbliche Reiniger für Lebensmittelbedarfsgegenstände",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"833500"
"003","01","833501",,,,"Reiniger ohne desinfizierenden Zusatz",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"833501"
"003","01","833502",,,,"Reiniger mit desinfizierendem Zusatz",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"833502"
"003","01","834000",,,,"Spezielle Reinigungsmittel für den häuslichen Bedarf (ausgen.832000-832800)",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"834000"
"003","01","834001",,,,"Kunststoffreinigungs-/-pflegemittel",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"834001"
"003","01","834002",,,,"Reinigungs-/Pflegemittel für Unterhaltungselektronik/Foto/Optik (Bildschirm/","Tonkopf/Schallplatten/Brillen...)",,,,"Andere Bedarfsgegenstände","20041201",,,,,,"834002"
"003","01","834003",,,,"Kontaktlinsenreiniger/-pflegemittel",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"834003"
"003","01","834004",,,,"Schimmelentferner",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"834004"
"003","01","834005",,,,"Schwimmbeckenreiniger",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"834005"
