"Katalog","Kodiersystem","Kode","P-Code1","P-Code2","P-Code3","Text1","Text2","Text3","Text4","Text5","Text6","DatumGueltigkeit","ADV16_Int"
"016","000","3600401",,,,"Formaldehyd freies",,,,,,"20001124",3600401
"016","000","3600402",,,,"Dimethylformamid",,,,,,"20031030",3600402
"016","000","3700000",,,,"Zusatzstoffe außer Farb- Konservierungs- und Desinfektionsstoffe",,,,,,"20041201",3700000
"016","000","3700200",,,,"Antioxidantien Antioxidationsmittel",,,,,,"20021204",3700200
"016","000","3700201",,,,"Propylgallat E 310",,,,,,"19990330",3700201
"016","000","3700202",,,,"Octylgallat E 311",,,,,,"19990330",3700202
"016","000","3700203",,,,"Dodecylgallat E 312",,,,,,"19990330",3700203
"016","000","3700204",,,,"Butylhydroxyanisol BHA E 320",,,,,,"19990330",3700204
"016","000","3700205",,,,"Butylhydroxytoluol BHT E 321",,,,,,"19990330",3700205
"016","000","3700206","2082-79-3",,,"n-Octadecyl-ß-(4'-hydroxy-3,5'-di-tert-butylphenyl)-propionat",,,,,,"20071127",3700206
"016","000","3700207",,,,"Isoascorbinsäure E 315",,,,,,"19990330",3700207
"016","000","3700208",,,,"Natriumisoascorbat E 316",,,,,,"19990330",3700208
"016","000","3700209",,,,"Fettsäureester der Ascorbinsäure E 304",,,,,,"19991206",3700209
"016","000","3700210",,,,"Ascorbylstearat E 304",,,,,,"19991206",3700210
"016","000","3700211",,,,"NDGA Nordihydroguajaretsäure",,,,,,"19990330",3700211
"016","000","3700212","137-66-6",,,"6-Palmitoyl-L-ascorbinsäure E 304 Ascorbylpalmitat",,,,,,"19991206",3700212
"016","000","3700213",,,,"Stark tocopherolhaltige Extrakte E 306",,,,,,"19991206",3700213
"016","000","3700214","3650-09-7",,,"Carnosolsäure",,,,,,"20180101",3700214
"016","000","3700215","5957-80-2",,,"Carnosol",,,,,,"20180101",3700215
"016","000","3700400",,,,"Emulgatoren Stabilisatoren",,,,,,"20041201",3700400
"016","000","3700401",,,,"Natrium- Kalium- und Calciumsalze von Speisefettsäuren E 470a",,,,,,"20041201",3700401
"016","000","3700402",,,,"Monoglyceride",,,,,,"19990330",3700402
"016","000","3700403",,,,"Diglyceride",,,,,,"19990330",3700403
"016","000","3700404",,,,"Monoglyceride von Speisefettsäuren Mono- und Diglyceride von Speisefettsäuren","E 471",,,,,"20041201",3700404
"016","000","3700405",,,,"Essigsäureester von Mono- und Diglyceriden von Speisefettsäuren E 472a",,,,,,"19990330",3700405
"016","000","3700406",,,,"Milchsäureester von Mono- und Diglyceriden von Speisefettsäuren E 472b",,,,,,"19990330",3700406
"016","000","3700407",,,,"Citronensäureester von Mono- und Diglyceriden von Speisefettsäuren E 472c",,,,,,"19990330",3700407
"016","000","3700408",,,,"Weinsäureester von Mono- und Diglyceriden von Speisefettsäuren E 472d",,,,,,"19990330",3700408
"016","000","3700409",,,,"Mono- und Diacetylweinsäure von Mono- und Diglyceriden von Speisefettsäuren","E 472e",,,,,"19990330",3700409
"016","000","3700410",,,,"Gemischte Wein- und Essigsäureester von Mono- und Diglyceriden von","Speisefettsäuren E 472f",,,,,"19990330",3700410
"016","000","3700411",,,,"Polyglycerinester von Speisefettsäuren E 475",,,,,,"19990330",3700411
"016","000","3700412",,,,"Glycerinmonoacetat",,,,,,"19990330",3700412
"016","000","3700413",,"0612",,"Lecithine E 322",,,,,,"19990330",3700413
"016","000","3700414",,,,"Magnesiumsalze von Speisefettsäuren E 470b",,,,,,"19991206",3700414
"016","000","3700415",,,,"Zuckerrester von Speisefettsäuren E 473",,,,,,"19991206",3700415
"016","000","3700416",,,,"Zuckerglyceride von Speisefettsäuren E 474",,,,,,"19991206",3700416
"016","000","3700417",,,,"Polyglycerin-Polyricinoleat E 476",,,,,,"19991206",3700417
"016","000","3700418",,,,"Propylenglycolester von Speisefettsäuren E 477",,,,,,"19991206",3700418
"016","000","3700419",,,,"Thermooixdiertes Sojaöl mit Mono- und Diglyceriden von Speisefettsäuren E 479b",,,,,,"19991206",3700419
"016","000","3700420",,,,"Ammoniumsalze von Phosphatidsäuren E 442",,,,,,"19991206",3700420
"016","000","3700421",,,,"Fettsäuren Speisefettsäuren E 570",,,,,,"19991206",3700421
"016","000","3700422",,,,"Metaweinsäuren E 353",,,,,,"19991206",3700422
"016","000","3700423",,,,"Pektine Wasserlösliche",,,,,,"20041201",3700423
"016","000","3700424",,,,"Pektine Oxalatlösliche",,,,,,"20041201",3700424
"016","000","3700425",,,,"Pektine Alkalilösliche",,,,,,"20041201",3700425
"016","000","3700430",,,,"Polyoxyethylen-(40)-stearat E 431",,,,,,"20011213",3700430
"016","000","3700431",,,,"Polyoxyethylen(20)sorbitanmonolaurat Polysorbat 20 E 432",,,,,,"19991206",3700431
"016","000","3700432",,,,"Polyoxyethylen(20)sorbitanmonooleat Polysorbat 80 E 433",,,,,,"19991206",3700432
"016","000","3700433",,,,"Polyoxyethylen(20)sorbitanmonopalmitat Polysorbat 40 E 434",,,,,,"19991206",3700433
"016","000","3700434",,,,"Polyoxyethylen(20)sorbitanmonostearat Polysorbat 60 E 435",,,,,,"19991206",3700434
"016","000","3700435",,,,"Polyoxyethylen(20)sorbitantristearat Polysorbat 65 E 436",,,,,,"19991206",3700435
"016","000","3700441",,,,"Saccharoseacetatisobutyrat E 444",,,,,,"19991206",3700441
"016","000","3700442",,,,"Natriumstearoyl-2- lactylat E 481",,,,,,"19991206",3700442
"016","000","3700443",,,,"Calciumstearoyl-2-lactylat E 482",,,,,,"19991206",3700443
"016","000","3700444",,,,"Stearoyltartat E 483",,,,,,"19991206",3700444
"016","000","3700445",,,,"Sorbitanmonolaurat E 493",,,,,,"19991206",3700445
"016","000","3700446",,,,"Sorbitanmonooleat E 494",,,,,,"19991206",3700446
"016","000","3700447",,,,"Sorbitanmonopalmitat E 495",,,,,,"19991206",3700447
"016","000","3700451",,,,"Dimethylpolysiloxan E 900",,,,,,"19991206",3700451
"016","000","3700461",,,,"Eisen-II-gluconat E 579",,,,,,"19991206",3700461
"016","000","3700462",,,,"Eisen-II-lactat E 585",,,,,,"19991206",3700462
"016","000","3700470",,,,"Polyvinylpyrrolidon E 1201",,,,,,"19991206",3700470
"016","000","3700471",,,,"Polyvinylpolypyrrolidon E 1202",,,,,,"19991206",3700471
"016","000","3700500",,,,"Stearate",,,,,,"19990330",3700500
"016","000","3700501",,,,"Aluminium- Zink- Magnesium- und Calciumstearat",,,,,,"20041201",3700501
"016","000","3700502",,,,"Sorbitanmonostearat E 491",,,,,,"19991206",3700502
"016","000","3700503",,,,"Sorbitantristearat E 492",,,,,,"19991206",3700503
"016","000","3700600",,,,"Verdickungsmittel Geliermittel modifizierte Stärken",,,,,,"20041201",3700600
"016","000","3700601",,,,"Dickungsmittel",,,,,,"19990330",3700601
"016","000","3700602",,,,"Bindemittel",,,,,,"19990330",3700602
"016","000","3700603",,,,"Agar-Agar E 406",,,,,,"19990330",3700603
"016","000","3700604",,,,"Alginsäure E 400",,,,,,"19990330",3700604
"016","000","3700605",,,,"Natriumalginat E 401",,,,,,"19990330",3700605
"016","000","3700606",,,,"Kaliumalginat E 402",,,,,,"19990330",3700606
"016","000","3700607",,,,"Calciumalginat E 404",,,,,,"19990330",3700607
"016","000","3700608",,,,"Carrageen E 407",,,,,,"19990330",3700608
"016","000","3700609",,,,"Guarkernmehl E 412",,,,,,"19990330",3700609
"016","000","3700610",,,,"Johannisbrotkernmehl E 410",,,,,,"19990330",3700610
"016","000","3700611",,,,"Traganth E 413",,,,,,"19990330",3700611
"016","000","3700612",,,,"Xanthan E 415",,,,,,"19990330",3700612
"016","000","3700613",,,,"Gummi arabicum E 414",,,,,,"19990330",3700613
"016","000","3700614",,,,"Ammoniumalginat E 403",,,,,,"19991206",3700614
"016","000","3700615",,,,"Gummi Ghatti",,,,,,"19990330",3700615
"016","000","3700616",,,,"Tarakernmehl E 417",,,,,,"19991206",3700616
"016","000","3700617",,,,"Gellan E 418",,,,,,"19991206",3700617
"016","000","3700618",,,,"Propylenglycolalginat E 405",,,,,,"19991206",3700618
"016","000","3700619",,,,"Karayagummi E 416",,,,,,"19991206",3700619
"016","000","3700620",,,,"Konjak E 425",,,,,,"20011213",3700620
"016","000","3700621",,,,"Pektine E 440",,,,,,"19990330",3700621
"016","000","3700622",,,,"Pektin amidiertes E 440",,,,,,"20041201",3700622
"016","000","3700623",,,,"Verarbeitete Eucheuma-Algen E 407a",,,,,,"20011213",3700623
"016","000","3700651",,,,"Methylcellulose E 461",,,,,,"19990330",3700651
"016","000","3700652",,,,"Carboxymethylcellulose E 466",,,,,,"19990330",3700652
"016","000","3700653",,,,"Distärkephosphat Acetyliert E 1414",,,,,,"20041201",3700653
"016","000","3700654",,,,"Stärkeacetat E 1420",,,,,,"19990330",3700654
"016","000","3700655",,,,"Oxidierte Stärke E 1404",,,,,,"19990330",3700655
"016","000","3700656",,,,"Monostärkephosphat E 1410",,,,,,"19990330",3700656
"016","000","3700657",,,,"Distärkephosphat E 1412",,,,,,"19990330",3700657
"016","000","3700658",,,,"Phosphatiertes Distärkephosphat E 1413",,,,,,"19990330",3700658
"016","000","3700659",,,,"Hydroxypropylstärke E 1440",,,,,,"19990330",3700659
"016","000","3700660",,,,"Hydroxypropyldistärkephosphat E 1442",,,,,,"19990330",3700660
"016","000","3700661",,,,"Distärkeadipat Acetyliert E 1422",,,,,,"20041201",3700661
"016","000","3700662",,,,"Hydroxypropylcellulose E 463",,,,,,"19990330",3700662
"016","000","3700663",,,,"Hydroxypropylmethylcellulose E 464",,,,,,"19990330",3700663
"016","000","3700664",,,,"Ethylmethylcellulose E 465",,,,,,"19990330",3700664
"016","000","3700665",,,,"Polydextrose E 1200",,,,,,"19991206",3700665
"016","000","3700666",,,,"Stärkenatriumoctenylsuccinat E 1450",,,,,,"19991206",3700666
"016","000","3700667",,,,"Polyoxyethylen",,,,,,"19991206",3700667
"016","000","3700668",,,,"Acetylierte oxidierte Stärke E 1451",,,,,,"20011213",3700668
"016","000","3700669",,,,"Vernetzte Natriumcarboxymethylcellulose E 468",,,,,,"20011213",3700669
"016","000","3700670",,,,"Enzymatisch hydrolysierte Carboxymethylcellulose E 469",,,,,,"20011213",3700670
"016","000","3700800",,,,"Säuerungsmittel Säureregulatoren",,,,,,"20041201",3700800
"016","000","3700801",,,,"Glucono-delta-Lacton E 575",,,,,,"19990330",3700801
"016","000","3700802",,,,"Natriummalat E 350",,,,,,"19991206",3700802
"016","000","3700804",,,,"Kaliummalat E 351",,,,,,"19991206",3700804
"016","000","3700805",,,,"Calciummalat E 352",,,,,,"19991206",3700805
"016","000","3700807",,,,"Calciumtartrat E 354",,,,,,"19991206",3700807
"016","000","3700808",,,,"Natriumadipat E 356",,,,,,"19991206",3700808
"016","000","3700809",,,,"Kaliumadipat E 357",,,,,,"19991206",3700809
"016","000","3700810",,,,"Triammoniumcitrat E 380",,,,,,"19991206",3700810
"016","000","3700811",,,,"Natriumacetate E 262",,,,,,"19991206",3700811
"016","000","3700812",,,,"Natriumgluconat E 576",,,,,,"19991206",3700812
"016","000","3700813",,,,"Kaliumgluconat E 577",,,,,,"19991206",3700813
"016","000","3700814",,,,"Calciumgluconat E 578",,,,,,"19991206",3700814
"016","000","3701000",,,,"Trennmittel Überzugsmittel Kaumassen",,,,,,"20041201",3701000
"016","000","3701001",,,,"Bienenwachs roh",,,,,,"20041201",3701001
"016","000","3701002",,,,"Bienenwachs E 901",,,,,,"19990330",3701002
"016","000","3701003",,,,"Hartparaffin Mikrokristallines Wachs E 905",,,,,,"20011213",3701003
"016","000","3701004",,,,"Candelillawachs E 902",,,,,,"19990330",3701004
"016","000","3701005",,,,"Schellack E 904",,,,,,"19990330",3701005
"016","000","3701006",,,,"Wachsester",,,,,,"19990330",3701006
"016","000","3701007",,,,"Carnaubawachs E 903",,,,,,"19990330",3701007
"016","000","3701008",,,,"Montansäureester KPS",,,,,,"19990330",3701008
"016","000","3701009",,,,"Montansäureester KSL",,,,,,"19990330",3701009
"016","000","3701010",,,,"Polyethylenwachs-Oxydate PED121 E 914",,,,,,"19991206",3701010
"016","000","3701011",,,,"Montansäureester E 912",,,,,,"19990330",3701011
"016","000","3701012",,,,"Gutta",,,,,,"19991206",3701012
"016","000","3701013",,,,"Kolophonium",,,,,,"19991206",3701013
"016","000","3701014",,,,"Mastix",,,,,,"19991206",3701014
"016","000","3701015",,,,"Butadien-Styrol-Copolymerisate",,,,,,"19991206",3701015
"016","000","3701016",,,,"Isobutylen-Isopren-Copolymerisate",,,,,,"19991206",3701016
"016","000","3701017",,,,"Polyvinylester unverzweigter Fettsäuen C2 - C18",,,,,,"19991206",3701017
"016","000","3701018",,,,"Kolophonester",,,,,,"19991206",3701018
"016","000","3701019",,,,"Glycerinester aus Wurzelharz E 445",,,,,,"20011213",3701019
"016","000","3701200",,,,"Geschmacksverstärker",,,,,,"19990330",3701200
"016","000","3701201",,,,"Mononatriumglutamat E 621",,,,,,"19991206",3701201
"016","000","3701202",,,,"Monokaliumglutamat E 622",,,,,,"19991206",3701202
"016","000","3701203",,,,"Calciumdiglutamat E 623",,,,,,"19991206",3701203
"016","000","3701204",,,,"Monoammoniumglutamat E 624",,,,,,"19991206",3701204
"016","000","3701205",,,,"Magnesiumdiglutamat E 625",,,,,,"19991206",3701205
"016","000","3701206",,,,"Guanylsäure E 626",,,,,,"19991206",3701206
"016","000","3701207",,,,"Dinatriumguanylat E 627",,,,,,"19991206",3701207
"016","000","3701208",,,,"Dikaliumguanylat E 628",,,,,,"19991206",3701208
"016","000","3701209",,,,"Calciumguanylat E 629",,,,,,"19991206",3701209
"016","000","3701210",,,,"Inosinsäure E 630",,,,,,"19991206",3701210
"016","000","3701211",,,,"Dinatriuminosinat E 631",,,,,,"19991206",3701211
"016","000","3701212",,,,"Dikaliuminosinat E 632",,,,,,"19991206",3701212
"016","000","3701213",,,,"Calciuminosinat E 633",,,,,,"19991206",3701213
"016","000","3701214",,,,"Calcium-5'-ribonucleotid E 634",,,,,,"19991206",3701214
"016","000","3701215",,,,"Dinatrium-5'-ribonucleotid E 635",,,,,,"19991206",3701215
"016","000","3701400",,,,"Zuckeraustauschstoffe Süßstoffe",,,,,,"20041201",3701400
"016","000","3701401",,,,"Cyclohexylsulfaminsäure; Cyclamat E 952",,,,,,"20140101",3701401
"016","000","3701402",,,,"Dulcin",,,,,,"19990330",3701402
"016","000","3701403",,,,"Mannit E 421",,,,,,"19990330",3701403
"016","000","3701404",,,,"Isomalt E 953",,,,,,"19990330",3701404
"016","000","3701405",,,,"Saccharin E 954",,,,,,"19990330",3701405
"016","000","3701406",,,,"Sorbit E 420",,,,,,"19990330",3701406
"016","000","3701407",,,,"Xylit E 967",,,,,,"19990330",3701407
"016","000","3701408",,,,"Na-Saccharat",,,,,,"19990330",3701408
"016","000","3701409",,,,"Diketopiperazin",,,,,,"19990330",3701409
"016","000","3701410",,,,"Aspartam E 951",,,,,,"19990330",3701410
"016","000","3701411",,,,"Acesulfam-K E 950",,,,,,"19990330",3701411
"016","000","3701412",,,,"Süßstoffe",,,,,,"19990330",3701412
"016","000","3701414",,,,"Thaumatin E 957",,,,,,"19990330",3701414
"016","000","3701415",,,,"Neohesperidin E 959",,,,,,"19990330",3701415
"016","000","3701416",,,,"Maltit E 965",,,,,,"19990330",3701416
"016","000","3701417",,,,"Lactit E 966",,,,,,"19990330",3701417
"016","000","3701418",,,,"Glycyrrhizin",,,,,,"20001124",3701418
"016","000","3701419","80863-62-3",,,"Alitam; L-Aspartyl-D-alanyltetramethylthiethanylamid",,,,,,"20091203",3701419
"016","000","3701420","165450-17-9",,,"Neotam; N-(N-(3,3-Dimethylbutyl)-L-alpha-aspartyl)-L-phenylalanin-1-methylester",,,,,,"20091203",3701420
"016","000","3701421",,,,"Steviolglycoside E960",,,,,,"20120607",3701421
"016","000","3701422","57817-89-7",,,"Steviosid",,,,,,"20120607",3701422
"016","000","3701423","58543-16-1",,,"Rebaudiosid A",,,,,,"20120607",3701423
"016","000","3701424","58543-17-2",,,"Rebaudiosid B",,,,,,"20120607",3701424
"016","000","3701425","63550-99-2",,,"Rebaudiosid C",,,,,,"20120607",3701425
"016","000","3701426","63279-13-0",,,"Rebaudiosid D",,,,,,"20120607",3701426
"016","000","3701427","63279-14-1",,,"Rebaudiosid E",,,,,,"20120607",3701427
"016","000","3701428","438045-89-7",,,"Rebaudiosid F",,,,,,"20120607",3701428
"016","000","3701429","471-80-7",,,"Steviol",,,,,,"20120607",3701429
"016","000","3701430","41093-60-1",,,"Steviolbiosid",,,,,,"20120607",3701430
"016","000","3701431","63849-39-4",,,"Rubusosid",,,,,,"20120607",3701431
"016","000","3701432","27975-19-5",,,"Isosteviol",,,,,,"20120607",3701432
"016","000","3701433","64432-06-0",,,"Dulcosid A",,,,,,"20120607",3701433
"016","000","3701439",,,,"Quillajaextrakt E 999",,,,,,"19991206",3701439
"016","000","3701500",,,,"Backtriebmittel",,,,,,"19991206",3701500
"016","000","3701501",,,,"Saures Natriumaluminiumphosphat E 541",,,,,,"19991206",3701501
"016","000","3701600",,,,"Trägerstoffe Füllstoffe Trennmittel",,,,,,"20041201",3701600
"016","000","3701601",,,,"Magnesiumsilicat E 553a",,,,,,"19991206",3701601
"016","000","3701602",,,,"Magnesiumtrisilicat",,,,,,"19991206",3701602
"016","000","3701603",,,,"Natriumaluminiumsilicat E 554",,,,,,"19991206",3701603
"016","000","3701604",,,,"Kaliumaluminiumsilicat E 555",,,,,,"19991206",3701604
"016","000","3701605",,,,"Calciumaluminiumsilicat E 556",,,,,,"19991206",3701605
"016","000","3701606",,,,"Aluminiumsilicat (Kaolin) E 559",,,,,,"19991206",3701606
"016","000","3701607","1344-28-1",,,"Aluminiumoxid",,,,,,"20021204",3701607
"016","000","3701701",,,,"Calciumphytat",,,,,,"19991206",3701701
"016","000","3701702",,,,"Calcium-Magnesiumphytat",,,,,,"19991206",3701702
"016","000","3701703",,,,"Tannin",,,,,,"19991206",3701703
"016","000","3701705",,,,"Natriumferrocyanid Natriumhexacyanoferrat(II) Gelbnatron E 535",,,,,,"20011213",3701705
"016","000","3701706",,,,"Kaliumferrocyanid Kaliumhexacyanoferrat(II) Gelbes Blutlaugensalz E 536",,,,,,"20011213",3701706
"016","000","3701707",,,,"Calciumferrocyanid Calciumhexacyanoferrat(II) Gelbcalcium E 538",,,,,,"20011213",3701707
"016","000","3701708",,,,"Aluminiumsulfat E 520",,,,,,"20011213",3701708
"016","000","3701709",,,,"Aluminiumnatriumsulfat E 521",,,,,,"20011213",3701709
"016","000","3701710",,,,"Aluminiumkaliumsulfat Alaun E 522",,,,,,"20011213",3701710
"016","000","3701711",,,,"Aluminiumammoniumsulfat E 523",,,,,,"20011213",3701711
"016","000","3701801",,,,"beta-Cyclodextrin E 459",,,,,,"20011213",3701801
"016","000","3702001","32449-92-6",,,"Glucuronolacton",,,,,,"20091203",3702001
"016","000","3710000",,,,"Lösungsmittel nach Technischer HilfsstoffVO ZZulV AromenVO",,,,,,"20041201",3710000
"016","000","3710001",,,,"Hexan",,,,,,"19990330",3710001
"016","000","3710002",,,,"Cyclohexan",,,,,,"19990330",3710002
"016","000","3710003",,,,"Isooctan",,,,,,"20011213",3710003
"016","000","3710011",,,,"Diethylether",,,,,,"19990330",3710011
"016","000","3710021",,,,"Ethylcitrat",,,,,,"19990330",3710021
"016","000","3710022",,,,"Triethylcitrat E 1505",,,,,,"19990330",3710022
"016","000","3710023",,,,"Glycerintriacetat E 1518",,,,,,"19990330",3710023
"016","000","3710024",,,,"Glycerindiacetat",,,,,,"19990330",3710024
"016","000","3710025",,,,"Methylcyclohexan",,,,,,"20031030",3710025
"016","000","3710026","67-68-5",,,"Dimethylsulfoxid (DMSO)",,,,,,"20160101",3710026
"016","000","3800000",,,,"Pflanzenschutz- und Schädlingsbekämpfungsmittel",,,,,,"19990330",3800000
"016","000","3800011",,,"Drosophila-Test","Drosophila-Test zum Screening auf insektizid wirksame Substanzen",,,,,,"20040701",3800011
"016","000","3800012","1003318-67-9",,,"Oxathiapiprolin",,,,,,"20180101",3800012
"016","000","3801006","75-56-9",,"Propylenoxid","Propylenoxid",,,,,,"19990330",3801006
"016","000","3801007","3100-04-7",,"1-MCP (1-Methylcyclopropen)","1-MCP, 1-Methylcyclopropen",,,,,,"20061117",3801007
"016","000","3802003","88-06-02",,"2,4,6-Trichlorphenol, n. Hydr.","2,4,6-Trichlorphenol nach Hydrolyse",,,,,,"19990330",3802003
"016","000","3805002","309-00-2","0001","Aldrin","Aldrin",,,,,,"19990330",3805002
"016","000","3805003",,,"HCH, Summe (a-/b-/d-/e-)","HCH, Summe aus alpha-, beta-, delta-und epsilon-HCH insgesamt","S=1+3805053+1x3805054+1x3805055+1x3805084",,,"S",,"20011213",3805003
"016","000","3805004","8001-35-2","0111","Camphechlor Toxaphen","Camphechlor (chloriertes Camphen mit einem Chloranteil von 67 bis 69 %)",,,,,,"20081202",3805004
"016","000","3805005","20856-57-9","0271","Chloraniformmethan","Chloraniformmethan",,,,,,"20001124",3805005
"016","000","3805006","103-17-3","0016","Chlorbensid","Chlorbensid",,,,,,"19990330",3805006
"016","000","3805007","510-15-6","0136","Chlorbenzilat","Chlorbenzilat",,,,,,"19990330",3805007
"016","000","3805008",,,"Chlordan, Summe (a-/g-)","Chlordan, Summe aus alpha(cis)- und gamma(trans)-Chlordan","S= 1x3805131+1x3805132",,,"S",,"20011213",3805008
"016","000","3805009","143-50-0","0543","Chlordecon","Chlordecon",,,,,,"19990330",3805009
"016","000","3805010","80-06-8","0260","Chlorfenethol BCPE","Chlorfenethol BCPE",,,,,,"19990330",3805010
"016","000","3805011","80-33-1","0015","Chlorfenson","Chlorfenson",,,,,,"19990330",3805011
"016","000","3805012","2274-74-0","0274","Chlorfensulfid","Chlorfensulfid",,,,,,"20001124",3805012
"016","000","3805013","999-81-5","0388","Chlormequat, ber. als Kation","Chlormequat; Chlorcholinchlorid (CCC), berechnet als Chlormequat-Kation",,,,,,"20041201",3805013
